X,Y
65.41333770751953,24.865774154663086
65.43556213378906,16.865806579589844
65.4452896118164,13.365819931030273
67.40360260009766,28.37131690979004
67.413330078125,24.87133026123047
67.43555450439453,16.871362686157227
67.44528198242188,13.371376037597656
69.40359497070312,28.376874923706055
69.41332244873047,24.876888275146484
69.435546875,16.876920700073242
69.44527435302734,13.376934051513672
71.4035873413086,28.382431030273438
71.41331481933594,24.882444381713867
71.43553924560547,16.882476806640625
71.44526672363281,13.382490158081055
73.40357971191406,28.387989044189453
73.4133071899414,24.888002395629883
73.43553161621094,16.88803482055664
73.44525909423828,13.38804817199707
75.40357208251953,28.393545150756836
75.41329956054688,24.893558502197266
75.4355239868164,16.893590927124023
75.44525146484375,13.393604278564453
77.40357208251953,28.39910316467285
77.41329956054688,24.89911651611328
77.4355239868164,16.89914894104004
77.44525146484375,13.399162292480469
79.40355682373047,28.404659271240234
79.41328430175781,24.904672622680664
79.43550872802734,16.904705047607422
79.44523620605469,13.404718399047852
81.40354919433594,28.41021728515625
81.41327667236328,24.91023063659668
81.43550109863281,16.910263061523438
81.44522857666016,13.410276412963867
-28.71629524230957,24.604232788085938
-30.71660614013672,24.598674774169922
-32.90773010253906,24.49801254272461
-35.12482833862305,24.075864791870117
-37.25544738769531,23.331411361694336
-39.25299835205078,22.280921936035156
-41.073814392089844,20.947364807128906
-42.67808151245117,19.35989761352539
-44.03073501586914,17.55322265625
-45.10219192504883,15.566841125488281
-45.859161376953125,13.515207290649414
-46.47522735595703,11.612456321716309
-47.09511947631836,9.681135177612305
-47.653873443603516,7.663947105407715
-48.10423278808594,5.619825839996338
-48.444908142089844,3.5545921325683594
-48.6749382019043,1.474125862121582
-48.793663024902344,-0.6156484484672546
-88.685791015625,27.937620162963867
-90.68607330322266,27.93206024169922
-92.68606567382812,27.926504135131836
-94.6860580444336,27.92094612121582
-96.8669204711914,27.824932098388672
-99.07166290283203,27.43034553527832
-101.20113372802734,26.736164093017578
-103.21484375,25.75558853149414
-105.07449340820312,24.50726890563965
-106.76020812988281,22.98198127746582
-108.18182373046875,21.178382873535156
-109.27572631835938,19.15913963317871
-110.00997924804688,16.983177185058594
-110.36316680908203,14.713991165161133
-110.3823013305664,12.574618339538574
-110.35987854003906,10.57474422454834
-110.33746337890625,8.574869155883789
-110.31504821777344,6.574995040893555
-110.2926254272461,4.575120449066162
-110.27021026611328,2.575246572494507
-110.24779510498047,0.5753723978996277
-110.22537231445312,-1.4242451190948486
109.30042266845703,82.96246337890625
105.80050659179688,82.93859100341797
109.31405639648438,80.96250915527344
105.81414031982422,80.93863677978516
109.32769775390625,78.96255493164062
105.8277816772461,78.93868255615234
109.34133911132812,76.96260070800781
105.84142303466797,76.93872833251953
109.35498046875,74.962646484375
105.85506439208984,74.93877410888672
109.36862182617188,72.96269226074219
105.86870574951172,72.9388198852539
109.38225555419922,70.96273803710938
105.88233947753906,70.9388656616211
109.3958969116211,68.9627914428711
105.89598083496094,68.93891906738281
109.40953826904297,66.96283721923828
105.90962219238281,66.93896484375
109.42317962646484,64.96288299560547
105.92326354980469,64.93901062011719
109.43682098388672,62.962928771972656
105.93690490722656,62.93906021118164
109.45045471191406,60.962974548339844
105.9505386352539,60.93910598754883
109.46409606933594,58.96302032470703
105.96417999267578,58.939151763916016
109.47773742675781,56.96306610107422
105.97782135009766,56.9391975402832
109.49137115478516,54.963111877441406
105.991455078125,54.93924331665039
83.07522583007812,13.41480541229248
85.03021240234375,13.414726257324219
86.83293914794922,13.274620056152344
88.60968780517578,12.939041137695312
90.33931732177734,12.411982536315918
92.00128173828125,11.699708938598633
93.57579803466797,10.810693740844727
95.04048919677734,9.758234024047852
96.3056640625,8.567916870117188
97.37969970703125,7.202645301818848
98.23870086669922,5.6927995681762695
98.86356353759766,4.071972846984863
99.24036407470703,2.3762311935424805
99.36173248291016,0.622090756893158
99.37537384033203,-1.3778626918792725
99.3890151977539,-3.3778162002563477
-28.72602081298828,28.104219436645508
-28.71629524230957,24.604232788085938
-28.694067001342773,16.604265213012695
-28.684343338012695,13.104278564453125
-26.726028442382812,28.10977554321289
-26.7163028717041,24.60978889465332
-26.694074630737305,16.609821319580078
-26.684350967407227,13.109834671020508
-24.726036071777344,28.115333557128906
-24.716310501098633,24.615346908569336
-24.694082260131836,16.615379333496094
-24.684358596801758,13.115392684936523
-22.726043701171875,28.12088966369629
-22.716318130493164,24.62090301513672
-22.694089889526367,16.620935440063477
-22.68436622619629,13.120948791503906
-20.726051330566406,28.126447677612305
-20.716325759887695,24.626461029052734
-20.6940975189209,16.626493453979492
-20.68437385559082,13.126506805419922
-18.726058959960938,28.132003784179688
-18.716333389282227,24.632017135620117
-18.69410514831543,16.632049560546875
-18.68438148498535,13.132062911987305
-16.7260684967041,28.137561798095703
-16.71634292602539,24.637575149536133
-16.694114685058594,16.63760757446289
-16.684391021728516,13.13762092590332
-14.726075172424316,28.143117904663086
-14.716350555419922,24.643131256103516
-14.694122314453125,16.643163681030273
-14.684396743774414,13.143177032470703
-12.726082801818848,28.1486759185791
-12.716358184814453,24.64868927001953
-12.694129943847656,16.64872169494629
-12.684404373168945,13.148735046386719
-10.726089477539062,28.154232025146484
-10.716364860534668,24.654245376586914
-10.694136619567871,16.654277801513672
-10.68441104888916,13.154291152954102
-8.726097106933594,28.1597900390625
-8.7163724899292,24.65980339050293
-8.694144248962402,16.659835815429688
-8.684418678283691,13.159849166870117
-6.726106643676758,28.165346145629883
-6.716381549835205,24.665359497070312
-6.694153308868408,16.66539192199707
-6.684428691864014,13.1654052734375
-4.726114273071289,28.1709041595459
-4.716389179229736,24.670917510986328
-4.6941609382629395,16.670949935913086
-4.684436321258545,13.170963287353516
-2.726121664047241,28.17646026611328
-2.7163968086242676,24.67647361755371
-2.69416880607605,16.67650604248047
-2.684443950653076,13.176519393920898
-0.7261292934417725,28.182018280029297
-0.7164044976234436,24.682031631469727
-0.6941763162612915,16.682064056396484
-0.6844515204429626,13.182077407836914
1.2738630771636963,28.18757438659668
1.2835878133773804,24.68758773803711
1.3058159351348877,16.687620162963867
1.3155407905578613,13.187633514404297
3.273855447769165,28.193132400512695
3.2835803031921387,24.693145751953125
3.3058083057403564,16.693178176879883
3.31553316116333,13.193191528320312
5.2738494873046875,28.198688507080078
5.28357458114624,24.698701858520508
5.305802822113037,16.698734283447266
5.315527439117432,13.198747634887695
7.273841857910156,28.204246520996094
7.283566951751709,24.704259872436523
7.305795192718506,16.70429229736328
7.3155198097229,13.204305648803711
9.273834228515625,28.209802627563477
9.28355884552002,24.709815979003906
9.305787086486816,16.709848403930664
9.315512657165527,13.209861755371094
11.273826599121094,28.215360641479492
11.283551216125488,24.715373992919922
11.305779457092285,16.71540641784668
11.315505027770996,13.21541976928711
13.273818969726562,28.220916748046875
13.283543586730957,24.720930099487305
13.305771827697754,16.720962524414062
13.315497398376465,13.220975875854492
15.273807525634766,28.22647476196289
15.28353214263916,24.72648811340332
15.305760383605957,16.726520538330078
15.315485954284668,13.226533889770508
17.273799896240234,28.232030868530273
17.283525466918945,24.732044219970703
17.305753707885742,16.73207664489746
17.31547737121582,13.23208999633789
19.273792266845703,28.23758888244629
19.283517837524414,24.73760223388672
19.30574607849121,16.737634658813477
19.31546974182129,13.237648010253906
21.273784637451172,28.243144989013672
21.283510208129883,24.7431583404541
21.30573844909668,16.74319076538086
21.315462112426758,13.243204116821289
23.27377700805664,28.248703002929688
23.28350257873535,24.748716354370117
23.30573081970215,16.748748779296875
23.315454483032227,13.248762130737305
25.27376937866211,28.25425910949707
25.28349494934082,24.7542724609375
25.305723190307617,16.754304885864258
25.315446853637695,13.254318237304688
-103.21614074707031,-2.2083919048309326
-103.23856353759766,-0.2086300402879715
-103.2192153930664,1.6438419818878174
-102.96272277832031,3.357247829437256
-102.44989776611328,5.01210880279541
-101.69257354736328,6.5703125
-100.70816802978516,7.995970726013184
-99.51937103271484,9.25624942779541
-98.13174438476562,10.363348007202148
-96.61287689208984,11.290770530700684
-94.99005126953125,12.021167755126953
-93.28866577148438,12.543092727661133
-91.5354232788086,12.848367691040039
-89.72577667236328,12.934672355651855
-66.8261489868164,24.498342514038086
-64.82615661621094,24.50389862060547
-62.80895233154297,24.508527755737305
-60.624412536621094,24.374526977539062
-58.46719741821289,24.004953384399414
-56.362632751464844,23.404142379760742
-54.335426330566406,22.579153060913086
-52.40938949584961,21.5396671295166
-50.60712432861328,20.297895431518555
-48.94979476928711,18.868408203125
-47.46052932739258,17.27355194091797
-46.146366119384766,15.564069747924805
-44.99060821533203,13.743748664855957
-44.00253677368164,11.827221870422363
-43.19010925292969,9.829895973205566
-42.55984115600586,7.767829895019531
-42.11681365966797,5.657598495483398
-41.86457443237305,3.5161664485931396
-41.80257034301758,1.3860589265823364
-41.80820083618164,-0.6141355633735657
-78.07583618164062,27.967100143432617
-78.06610870361328,24.467113494873047
-78.04388427734375,16.467145919799805
-78.0341567993164,12.967159271240234
-76.07584381103516,27.97265625
-76.06611633300781,24.47266960144043
-76.04389190673828,16.472702026367188
-76.03416442871094,12.972715377807617
-74.07585144042969,27.978214263916016
-74.06612396240234,24.478227615356445
-74.04389953613281,16.478260040283203
-74.03417205810547,12.978273391723633
-72.07585906982422,27.9837703704834
-72.06613159179688,24.483783721923828
-72.04390716552734,16.483816146850586
-72.0341796875,12.983829498291016
-70.07586669921875,27.989328384399414
-70.0661392211914,24.489341735839844
-70.04391479492188,16.4893741607666
-70.03418731689453,12.989387512207031
-68.07587432861328,27.994884490966797
-68.06614685058594,24.494897842407227
-68.0439224243164,16.494930267333984
-68.03419494628906,12.994943618774414
-114.23278045654297,43.821014404296875
-114.21036529541016,41.82114028930664
-114.18794250488281,39.82085037231445
-114.16552734375,37.82097625732422
-114.14310455322266,35.821102142333984
-114.11214447021484,33.769737243652344
-113.88878631591797,31.570682525634766
-113.40167999267578,29.414657592773438
-112.65792846679688,27.33317756652832
-111.66839599609375,25.356672286987305
-110.44757843017578,23.5140380859375
-109.01329040527344,21.83220672607422
-107.37828063964844,20.333969116210938
-105.56774139404297,19.05193519592285
-103.61077880859375,18.00696563720703
-101.53826141357422,17.215547561645508
-99.38288879394531,16.690162658691406
-97.17865753173828,16.439104080200195
-95.08568572998047,16.4197940826416
-93.085693359375,16.425350189208984
-91.08570098876953,16.430908203125
-89.0857162475586,16.436464309692383
-88.685791015625,27.937620162963867
-88.67606353759766,24.437633514404297
-88.65383911132812,16.437665939331055
-88.64411163330078,12.937679290771484
-86.68579864501953,27.94317626953125
-86.67607116699219,24.44318962097168
-86.65384674072266,16.443222045898438
-86.64411926269531,12.943235397338867
-84.68580627441406,27.948734283447266
-84.67607879638672,24.448747634887695
-84.65385437011719,16.448780059814453
-84.64412689208984,12.948793411254883
-82.6858139038086,27.95429039001465
-82.67608642578125,24.454303741455078
-82.65386199951172,16.454336166381836
-82.64413452148438,12.954349517822266
-80.68582153320312,27.959848403930664
-80.67609405517578,24.459861755371094
-80.65386962890625,16.45989418029785
-80.6441421508789,12.959907531738281
-78.68582916259766,27.965404510498047
-78.67610168457031,24.465417861938477
-78.65387725830078,16.465450286865234
-78.64414978027344,12.965463638305664
7.407855033874512,-67.89999389648438
7.409285068511963,-64.39999389648438
7.410714626312256,-60.899993896484375
7.412144660949707,-57.399993896484375
5.44331169128418,-67.90583801269531
5.421112537384033,-64.4059066772461
5.3989129066467285,-60.90597915649414
5.376713752746582,-57.40605163574219
3.478853940963745,-67.92493438720703
3.433025360107422,-64.42523193359375
3.3871965408325195,-60.925533294677734
3.3413679599761963,-57.42583465576172
1.4941807985305786,-67.95541381835938
1.4382917881011963,-64.45585632324219
1.3824028968811035,-60.95630645751953
1.3265138864517212,-57.456748962402344
-0.5055642127990723,-67.98735046386719
-0.5614531636238098,-64.48779296875
-0.6173421740531921,-60.988243103027344
-0.6732311248779297,-57.488685607910156
-2.5168769359588623,-68.01824188232422
-2.565066337585449,-64.51856994628906
-2.613255500793457,-61.01890182495117
-2.661444902420044,-57.51923370361328
-4.5343427658081055,-68.04209899902344
-4.570794582366943,-64.54228973388672
-4.607245922088623,-61.04248046875
-4.643697738647461,-57.54267120361328
-41.82001876831055,-4.8147735595703125
